id,url,name,likes,category,latitude,longitude
1308,https://www.facebook.com/peppelordbar/,,,,,
1309,https://www.facebook.com/lordbyronenopub/,,,,,
1310,https://www.facebook.com/AlChioschettoDaGerardo/,,,,,
1311,https://www.facebook.com/7kcaffe/,,,,,
1312,https://www.facebook.com/pubroseandcrown/,,,,,
1313,https://www.facebook.com/leden.bar/,,,,,
1314,https://www.facebook.com/loungebardream/,,,,,
1321,https://www.facebook.com/bluffgeneration/,,,,,
1322,https://www.facebook.com/FarinamiBakerymelfi/,,,,,
1326,https://www.facebook.com/udsbasilicata/,,,,,
1327,https://www.facebook.com/hemigwaycafe/,,,,,
1328,https://www.facebook.com/RistorantePizzeriaOdisseaTorremaggiore/,,,,,
1329,https://www.facebook.com/bar.hey.brother18/,,,,,
1332,https://www.facebook.com/barbovio32/,,,,,
1333,https://www.facebook.com/veneriusirishpub/,,,,,
1334,https://www.facebook.com/panificiocolantuono/,,,,,
1335,https://www.facebook.com/puntosnaibluesbar/,,,,,
1336,https://www.facebook.com/panineriaDACICCIO/,,,,,
1337,https://www.facebook.com/BirrificioLe3Torri/,,,,,
1338,https://www.facebook.com/bar.pilla/,,,,,
1339,https://www.facebook.com/barpanorama.pietracatella/,,,,,
1342,https://www.facebook.com/diVinoCafeLucera/,,,,,
1345,https://www.facebook.com/sangiulianodipuglia/,,,,,
1351,https://www.facebook.com/fionnmaccoolirish/,,,,,
1352,https://www.facebook.com/peggiopalaiapub/,,,,,
1353,https://www.facebook.com/pubthestation/,,,,,
1906,https://www.facebook.com/cioccolateria.ariston/,,,,,
1907,https://www.facebook.com/raffaele.mercadante1/,,,,,
1908,https://www.facebook.com/nuovobarlucano/,,,,,
1915,https://www.facebook.com/lignoranteenocafe/,,,,,
1917,https://www.facebook.com/luisa.gramegna94/,,,,,
1918,https://www.facebook.com/BlackMGravina/,,,,,
1919,https://www.facebook.com/barmuscaridola/,,,,,
1920,https://www.facebook.com/operabarsanteramo/,,,,,
1921,https://www.facebook.com/BarRoccoAltamura/,,,,,
1922,https://www.facebook.com/anselmobarcaffetteria/,,,,,
1923,https://www.facebook.com/pitti.bar.5/,,,,,
1924,https://www.facebook.com/latanapubhouse/,,,,,
1928,https://www.facebook.com/pinkbluebar/,,,,,
1929,https://www.facebook.com/macelleriadileo/,,,,,
1930,https://www.facebook.com/baroneloungecafe/,,,,,
1931,https://www.facebook.com/bargelo7/,,,,,
225,https://www.facebook.com/Franco.Andrea.Antonello/,,,,,
227,https://www.facebook.com/alfa.bios.5/,,,,,
230,https://www.facebook.com/lepiume.delvento/,,,,,
231,https://www.facebook.com/LidoGabbianoBeachSiponto/,,,,,
235,https://www.facebook.com/botecovenelandia/,,,,,
238,https://www.facebook.com/club33giri2013/,,,,,
242,https://www.facebook.com/soasm.abazia/,,,,,
243,https://www.facebook.com/ArtisBeerLab/,,,,,
244,https://www.facebook.com/openg.regeneration/,,,,,
245,https://www.facebook.com/bloccosettevieste/,,,,,
249,https://www.facebook.com/mistralvieste/,,,,,
250,https://www.facebook.com/QuasenadaBeachClub/,,,,,
251,https://www.facebook.com/imperialpalacericevimenti/,,,,,
252,https://www.facebook.com/macarenadanceclub/,,,,,
253,https://www.facebook.com/minamilounge/,,,,,
254,https://www.facebook.com/gustartemanfredonia/,,,,,
255,https://www.facebook.com/GarganoBoatParty/,,,,,
256,https://www.facebook.com/beericchino/,,,,,
257,https://www.facebook.com/pizzeriapagodabeach/,,,,,
258,https://www.facebook.com/Centralparkclubhvar/,,,,,
259,https://www.facebook.com/carpediembeachcroatia/,,,,,
260,https://www.facebook.com/matchbolopen/,,,,,
261,https://www.facebook.com/PinkChampagneHvar/,,,,,
262,https://www.facebook.com/Centralparkclubhvar/,,,,,
263,https://www.facebook.com/francescopaolo.perazzo/,,,,,
264,https://www.facebook.com/ristorantemedioevalysascolisatriano/,,,,,
265,https://www.facebook.com/lacasalcastello/,,,,,
266,https://www.facebook.com/MuscleUpfunctionalcenter/,,,,,
267,https://www.facebook.com/Sensationdiscopub/,,,,,
268,https://www.facebook.com/resetdinnerclub/,,,,,
269,https://www.facebook.com/bluewavemc/,,,,,
270,https://www.facebook.com/BowlingVenelandia/,,,,,
271,https://www.facebook.com/WAVECLUBBING/,,,,,
272,https://www.facebook.com/discotecakaleido/,,,,,
273,https://www.facebook.com/ypsilon.dance/,,,,,
274,https://www.facebook.com/TenutadiGhizzano/,,,,,
275,https://www.facebook.com/malanimaproject/,,,,,
276,https://www.facebook.com/justilvenerdi/,,,,,
277,https://www.facebook.com/8bitArtLab/,,,,,
278,https://www.facebook.com/discoilprincipe/,,,,,
279,https://www.facebook.com/bellavitabygrace/,,,,,
280,https://www.facebook.com/nirvana.discoteca/,,,,,
281,https://www.facebook.com/Class125Arezzo/,,,,,
282,https://www.facebook.com/casacantonieradisco/,,,,,
283,https://www.facebook.com/DOLCEVERDE/,,,,,
284,https://www.facebook.com/whynotarezzo/,,,,,
285,https://www.facebook.com/tineretului.arezzo/,,,,,
286,https://www.facebook.com/sevenclubsaturday/,,,,,
287,https://www.facebook.com/prestigeboutiquearezzo/,,,,,
288,https://www.facebook.com/innclubofficialpage/,,,,,
289,https://www.facebook.com/redlabsolution/,,,,,
290,https://www.facebook.com/RiservaMarinaTremiti/,,,,,
291,https://www.facebook.com/tania.boianellidue/,,,,,
292,https://www.facebook.com/larchitiello.isoletremiti/,,,,,
293,https://www.facebook.com/riobodiscoteca/,,,,,
294,https://www.facebook.com/planetlequiledisco/,,,,,
295,https://www.facebook.com/covo.85/,,,,,
296,https://www.facebook.com/industriemusicalimaglie2/,,,,,
297,https://www.facebook.com/santamariaalbagno.info/,,,,,
298,https://www.facebook.com/tenutacarite/,,,,,
299,https://www.facebook.com/mtbgroup.ruffano/,,,,,
300,https://www.facebook.com/goldenhairebeautyschool/,,,,,
301,https://www.facebook.com/marcellomelicaofficial/,,,,,
302,https://www.facebook.com/salentonighteventi/,,,,,
303,https://www.facebook.com/ciakofficial/,,,,,
304,https://www.facebook.com/quartierelatino.gallipoli/,,,,,
305,https://www.facebook.com/edenclubpage/,,,,,
306,https://www.facebook.com/LionsClubMaglie1959/,,,,,
307,https://www.facebook.com/prajagallipoli/,,,,,
308,https://www.facebook.com/vegadiscoteque/,,,,,
309,https://www.facebook.com/enjoyeventslive/,,,,,
310,https://www.facebook.com/tengallipoli/,,,,,
311,https://www.facebook.com/masseriaGallipoli/,,,,,
312,https://www.facebook.com/kabana.gallipoli/,,,,,
313,https://www.facebook.com/kabana.gallipoli/,,,,,
314,https://www.facebook.com/tengallipoli/,,,,,
315,https://www.facebook.com/mangianastri2.0/,,,,,
316,https://www.facebook.com/santamariaalbagno/,,,,,
317,https://www.facebook.com/wildclubofficial/,,,,,
318,https://www.facebook.com/thesantave/,,,,,
319,https://www.facebook.com/ficodindianardo/,,,,,
320,https://www.facebook.com/MyGallipoli/,,,,,
321,https://www.facebook.com/RecchiaEventManagement/,,,,,
